Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
1.060000	 0.965205
1.064000	 0.969839
1.068000	 0.974488
1.072000	 0.979153
1.076000	 0.983833
1.080000	 0.988528
1.084000	 0.993240
1.088000	 0.997967
1.092000	 1.002710
1.096000	 1.007469
1.100000	 1.012244
1.104000	 1.017035
1.108000	 1.021842
1.112000	 1.026666
1.116000	 1.031505
1.120000	 1.036361
1.124000	 1.041233
1.128000	 1.046122
1.132000	 1.051027
1.136000	 1.055948
1.140000	 1.060887
1.144000	 1.065841
1.148000	 1.070813
1.152000	 1.075801
1.156000	 1.080807
1.160000	 1.085829
1.164000	 1.090868
1.168000	 1.095924
1.172000	 1.100997
1.176000	 1.106087
1.180000	 1.111195
1.184000	 1.116320
1.188000	 1.121462
1.192000	 1.126621
1.196000	 1.131798
1.200000	 1.136993
1.204000	 1.142205
1.208000	 1.147435
1.212000	 1.152682
1.216000	 1.157947
1.220000	 1.163230
1.224000	 1.168530
1.228000	 1.173849
1.232000	 1.179186
1.236000	 1.184540
1.240000	 1.189913
1.244000	 1.195304
1.248000	 1.200712
1.252000	 1.206140
1.256000	 1.211585
1.260000	 1.217049
1.264000	 1.222531
1.268000	 1.228032
1.272000	 1.233551
1.276000	 1.239089
1.280000	 1.244645
1.284000	 1.250220
1.288000	 1.255814
1.292000	 1.261426
1.296000	 1.267058
1.300000	 1.272708
1.304000	 1.278377
1.308000	 1.284065
1.312000	 1.289772
1.316000	 1.295499
1.320000	 1.301244
1.324000	 1.307009
1.328000	 1.312793
1.332000	 1.318596
1.336000	 1.324418
1.340000	 1.330260
1.344000	 1.336122
1.348000	 1.342002
1.352000	 1.347903
1.356000	 1.353823
1.360000	 1.359762
1.364000	 1.365722
1.368000	 1.371701
1.372000	 1.377700
1.376000	 1.383719
1.380000	 1.389757
1.384000	 1.395816
1.388000	 1.401894
1.392000	 1.407993
1.396000	 1.414112
1.400000	 1.420250
1.404000	 1.426409
1.408000	 1.432589
1.412000	 1.438788
1.416000	 1.445008
1.420000	 1.451248
1.424000	 1.457509
1.428000	 1.463790
1.432000	 1.470091
1.436000	 1.476414
1.440000	 1.482756
1.444000	 1.489120
1.448000	 1.495504
1.452000	 1.501909
1.456000	 1.508334
1.460000	 1.514780
1.464000	 1.521248
1.468000	 1.527736
1.472000	 1.534245
1.476000	 1.540775
1.480000	 1.547326
1.484000	 1.553899
1.488000	 1.560492
1.492000	 1.567107
1.496000	 1.573743
1.500000	 1.580400
1.504000	 1.587078
1.508000	 1.593778
1.512000	 1.600499
1.516000	 1.607242
1.520000	 1.614006
1.524000	 1.620791
1.528000	 1.627598
1.532000	 1.634427
1.536000	 1.641278
1.540000	 1.648150
1.544000	 1.655043
1.548000	 1.661959
1.552000	 1.668896
1.556000	 1.675856
1.560000	 1.682837
1.564000	 1.689840
1.568000	 1.696865
1.572000	 1.703912
1.576000	 1.710981
1.580000	 1.718072
1.584000	 1.725185
1.588000	 1.732321
1.592000	 1.739479
1.596000	 1.746659
1.600000	 1.753861
1.604000	 1.761085
1.608000	 1.768332
1.612000	 1.775602
1.616000	 1.782893
1.620000	 1.790208
1.624000	 1.797544
1.628000	 1.804904
1.632000	 1.812286
1.636000	 1.819690
1.640000	 1.827117
1.644000	 1.834567
1.648000	 1.842040
1.652000	 1.849535
1.656000	 1.857054
1.660000	 1.864595
1.664000	 1.872159
1.668000	 1.879746
1.672000	 1.887356
1.676000	 1.894989
1.680000	 1.902645
1.684000	 1.910324
1.688000	 1.918026
1.692000	 1.925751
1.696000	 1.933499
1.700000	 1.941271
1.704000	 1.949066
1.708000	 1.956884
1.712000	 1.964726
1.716000	 1.972591
1.720000	 1.980479
1.724000	 1.988391
1.728000	 1.996326
1.732000	 2.004284
1.736000	 2.012266
1.740000	 2.020272
1.744000	 2.028302
1.748000	 2.036354
1.752000	 2.044431
1.756000	 2.052531
1.760000	 2.060655
1.764000	 2.068803
1.768000	 2.076975
1.772000	 2.085170
1.776000	 2.093389
1.780000	 2.101633
1.784000	 2.109900
1.788000	 2.118191
1.792000	 2.126506
1.796000	 2.134845
1.800000	 2.143208
1.804000	 2.151595
1.808000	 2.160006
1.812000	 2.168442
1.816000	 2.176901
1.820000	 2.185385
1.824000	 2.193893
1.828000	 2.202425
1.832000	 2.210982
1.836000	 2.219563
1.840000	 2.228168
1.844000	 2.236798
1.848000	 2.245452
1.852000	 2.254131
1.856000	 2.262834
1.860000	 2.271562
1.864000	 2.280314
1.868000	 2.289090
1.872000	 2.297892
1.876000	 2.306718
1.880000	 2.315568
1.884000	 2.324444
1.888000	 2.333344
1.892000	 2.342269
1.896000	 2.351218
1.900000	 2.360193
1.904000	 2.369192
1.908000	 2.378216
1.912000	 2.387265
1.916000	 2.396339
1.920000	 2.405438
1.924000	 2.414561
1.928000	 2.423710
1.932000	 2.432884
1.936000	 2.442083
1.940000	 2.451307
1.944000	 2.460556
1.948000	 2.469831
1.952000	 2.479130
1.956000	 2.488455
1.960000	 2.497805
1.964000	 2.507180
1.968000	 2.516581
1.972000	 2.526006
1.976000	 2.535457
1.980000	 2.544934
1.984000	 2.554436
1.988000	 2.563963
1.992000	 2.573516
1.996000	 2.583094
